OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,Latitude,Longitude,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051230_135117,Sample-Routine,Water,Surface Water,2005-12-30,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490330,,,Total Coliform,,2200,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:09.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_116565,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490221,,,Fecal Coliform,,15,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,,,,,,,,,2008-02-11 15:40:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051220_136575,Sample-Routine,Water,Surface Water,2005-12-20,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490123,,,Total Coliform,,8,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:02.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20050131_112173,Sample-Routine,Water,Surface Water,2005-01-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489710,,,Enterococcus,,2,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:50.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_134993,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490229,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:40:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051217_134843,Sample-Routine,Water,Surface Water,2005-12-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490027,,,Total Coliform,,20,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:40:00.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051206_134619,Sample-Routine,Water,Surface Water,2005-12-06,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489813,,,Fecal Coliform,,1260,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,,,,,,,,,2008-02-11 15:39:53.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051228_135063,Sample-Routine,Water,Surface Water,2005-12-28,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490290,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,,,,,,,,,2008-02-11 15:40:08.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051224_134977,Sample-Routine,Water,Surface Water,2005-12-24,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490183,,,Total Coliform,,80,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:04.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_112271,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490199,,,Enterococcus,,8,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:40:05.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051213_134757,Sample-Routine,Water,Surface Water,2005-12-13,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489965,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:58.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051207_134659,Sample-Routine,Water,Surface Water,2005-12-07,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489853,,,Total Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:39:55.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051212_135367,Sample-Routine,Water,Surface Water,2005-12-12,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489938,,,Enterococcus,,10,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:57.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051219_112377,Sample-Routine,Water,Surface Water,2005-12-19,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490056,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,,,,,,,,,2008-02-11 15:40:00.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051219_112237,Sample-Routine,Water,Surface Water,2005-12-19,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490042,,,Total Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:40:00.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051231_135139,Sample-Routine,Water,Surface Water,2005-12-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490343,,,Enterococcus,,120,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:40:09.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051201_134551,Sample-Routine,Water,Surface Water,2005-12-01,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489731,,,Enterococcus,,8,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:51.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051214_134775,Sample-Routine,Water,Surface Water,2005-12-14,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489976,,,Total Coliform,,90,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:58.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051203_134595,Sample-Routine,Water,Surface Water,2005-12-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489763,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:52.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_134999,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490233,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:40:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051209_134713,Sample-Routine,Water,Surface Water,2005-12-09,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489890,,,Enterococcus,,60,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:56.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051201_134557,Sample-Routine,Water,Surface Water,2005-12-01,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489737,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:51.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_112155,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490190,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:05.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051219_134531,Sample-Routine,Water,Surface Water,2005-12-19,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490079,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:40:01.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051121_136115,Sample-Routine,Water,Surface Water,2005-11-21,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489720,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:50.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051213_134757,Sample-Routine,Water,Surface Water,2005-12-13,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489967,,,Total Coliform,,20,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:39:58.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051221_134915,Sample-Routine,Water,Surface Water,2005-12-21,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490141,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:03.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_135003,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490237,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:40:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051206_134627,Sample-Routine,Water,Surface Water,2005-12-06,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489816,,,Fecal Coliform,,60,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:54.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051212_134485,Sample-Routine,Water,Surface Water,2005-12-12,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489933,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,,,,,,,,,2008-02-11 15:39:57.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051121_135659,Sample-Routine,Water,Surface Water,2005-11-21,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489713,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:50.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051210_134731,Sample-Routine,Water,Surface Water,2005-12-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489904,,,Total Coliform,,40,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:39:56.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_112271,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490201,,,Total Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:40:05.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_116565,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490220,,,Enterococcus,,5,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:40:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051208_134685,Sample-Routine,Water,Surface Water,2005-12-08,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489871,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:55.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051121_136089,Sample-Routine,Water,Surface Water,2005-11-21,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489718,,,Total Coliform,,314,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:50.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051223_134959,Sample-Routine,Water,Surface Water,2005-12-23,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490171,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:04.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051224_134969,Sample-Routine,Water,Surface Water,2005-12-24,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490172,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:40:04.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051128_136709,Sample-Routine,Water,Surface Water,2005-11-28,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489728,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:51.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051221_134903,Sample-Routine,Water,Surface Water,2005-12-21,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490128,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:40:03.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051230_135105,Sample-Routine,Water,Surface Water,2005-12-30,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490317,,,Fecal Coliform,,17,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:40:08.0,STORET
